event_id,event_name,event_type,event_category,venue_name,area,city,country,latitude,longitude,venue_capacity,venue_transport_score,venue_nearby_bars,venue_parking_spaces,avg_taxi_wait_pre_event_mins,venue_historical_perf_index,event_date,day_of_week,day_of_week_num,month,season,start_hour,start_minute,end_hour,duration_hours,is_weekend,is_public_holiday,is_detty_december,expected_attendance,attendance_fill_rate,pre_book_ride_rate,base_ride_seeking_rate,weather_condition,weather_ride_uplift,weather_att_impact,social_buzz_score,nearby_competing_events,driver_supply_index,fuel_availability_index,road_congestion_index,security_index,power_reliability_index,public_transport_disruption,tube_strike_active,actual_ride_requests,demand_score,demand_level,drivers_needed,optimal_radius_meters,peak_booking_window_mins,driver_acted_on_prediction,driver_feedback_score,is_late_night_end,is_evening_end,weekend_late_night,transport_crowd_pressure,rain_late_night,infrastructure_stress,uk_disruption_score,buzz_capacity_ratio,competition_pressure,driver_supply_gap,log_attendance,end_time_period
EVT10194,Notting Hill Carnival,Cultural Festival,Culture,Resorts World Arena,NEC,Birmingham,UK,52.451692,-1.725472,16000,8,8,6000,6,1.054,2024-09-23,Monday,0,9,Autumn,15,45,19,4.1,0,0,0,10482,0.6551,0.043,0.264,Light Rain,1.22,0.94,15.8,1,0.494,1.0,1.0,1.0,1.0,0,0,3034,60.52,High,1001,214,23,1,0.796,0,1,0,1.3102,0.0,0.0,0.0,1.4793,0.12,0.506,9.2575,Evening
EVT06658,Stormzy World Tour,Concert,Music,International Conference Centre Abuja,CBD,Abuja,Nigeria,9.058109,7.495662,3000,7,5,500,10,0.944,2023-05-28,Sunday,6,5,Rainy,18,15,20,2.4,1,0,0,1669,0.5563,0.125,0.311,Partly Cloudy,1.02,1.0,60.0,2,0.538,1.0,1.0,1.0,0.9,0,0,420,14.02,Low,73,291,26,0,,0,1,0,1.6689,0.0,0.0,0.0,6.6617,0.26,0.462,7.4206,Evening
EVT10112,An Evening with Davido,Concert,Music,AO Arena Manchester,City Centre,Manchester,UK,53.488113,-2.244106,21000,9,40,2000,4,1.086,2023-09-12,Tuesday,1,9,Autumn,18,45,20,2.9,0,0,0,13562,0.6458,0.075,0.342,Clear,1.0,1.0,,3,0.575,1.0,1.0,1.0,1.0,0,0,1087,35.26,Medium,207,234,23,1,0.632,0,1,0,0.6458,0.0,0.0,0.0,1.2144,0.42,0.425,9.5151,Evening
EVT07818,Startup Africa,Conference,Business,New Afrika Shrine,Agege,Lagos,Nigeria,6.532672,3.367211,2000,5,20,100,25,1.247,2024-09-13,Friday,4,9,Rainy,9,30,19,10.0,0,0,0,1257,0.6285,0.484,0.62,Clear,1.0,1.0,12.8,0,0.364,1.0,0.4,1.0,0.75,0,0,840,28.95,Medium,263,227,41,1,0.841,0,1,0,3.1425,0.0,0.21,0.0,1.4881,0.0,0.636,7.1373,Evening
EVT12728,Campaign Rally,Political Rally,Politics,Utilita Arena Birmingham,City Centre,Birmingham,UK,52.486419,-1.890512,15800,8,18,1000,5,0.87,2023-10-14,Saturday,5,10,Autumn,15,0,18,3.6,1,0,0,12557,0.7947,0.01,0.237,Overcast,1.04,0.98,15.4,0,0.416,1.0,1.0,1.0,1.0,0,0,2923,59.66,High,969,225,33,1,0.535,0,1,0,1.5894,0.0,0.0,0.0,1.4436,0.0,0.584,9.4381,Evening
EVT12228,Christmas Carol Service,Religious Service,Religion,Transcorp Hilton Events,Maitama,Abuja,Nigeria,9.066905,7.48401,2000,8,6,400,8,1.098,2023-02-14,Tuesday,1,2,Harmattan,11,45,13,2.8,0,0,0,1421,0.7105,0.034,0.173,Light Rain,1.3,0.88,11.2,1,0.413,0.9,0.88,1.0,1.0,0,0,187,3.63,Low,37,266,29,0,,0,0,0,1.421,0.0,0.082,0.0,1.3021,0.12,0.587,7.2598,Midday
EVT05818,Private Wedding Reception,Wedding,Private,GTBank Garage Ikeja,Ikeja,Lagos,Nigeria,6.547351,3.34916,4000,6,8,800,15,1.007,2024-03-02,Saturday,5,3,Dry,16,45,22,6.9,1,0,0,2976,0.744,0.383,0.505,Clear,1.0,1.0,44.1,1,0.268,1.0,0.75,0.85,0.6,0,0,1358,41.26,Medium,281,181,16,1,0.514,1,0,1,2.976,1.0,0.125,0.0,4.7448,0.12,0.732,7.9987,Night
EVT12209,Charity 10K Run,Marathon/Run,Sports,Roundhouse Camden,Camden,London,UK,51.542575,-0.152467,3300,9,35,80,4,0.992,2023-12-30,Saturday,5,12,Winter,9,0,12,3.7,1,0,1,3102,0.94,0.161,0.379,Light Rain,1.22,0.94,2.8,0,0.45,1.0,0.6,1.0,1.0,0,0,1507,43.85,Medium,271,132,23,1,0.489,0,0,0,0.94,0.0,0.0,0.0,0.3076,0.0,0.55,8.0401,Midday
EVT06560,Hamilton,Theatre Show,Arts,Resorts World Arena,NEC,Birmingham,UK,52.452772,-1.726131,16000,8,8,6000,6,1.054,2023-08-21,Monday,0,8,Summer,20,0,22,2.6,0,0,0,11068,0.6917,0.248,0.386,Overcast,1.04,0.98,5.7,0,0.45,1.0,1.0,1.0,1.0,0,0,3583,64.22,High,971,231,11,0,,1,0,0,1.3834,1.04,0.0,0.0,0.5337,0.0,0.55,9.3119,Night
EVT09323,Wicked,Theatre Show,Arts,MUSON Centre,Onikan,Lagos,Nigeria,6.454269,3.398603,1200,7,5,200,8,1.102,2024-04-07,Sunday,6,4,Dry,21,45,23,2.4,1,0,0,857,0.7142,0.259,0.487,Light Rain,1.3,0.88,30.2,3,0.332,1.0,0.88,1.0,1.0,0,0,416,13.83,Low,120,320,14,1,0.512,1,0,1,2.1426,1.3,0.042,0.0,3.7326,0.42,0.668,6.7546,Night
EVT00756,Hamilton,Theatre Show,Arts,New Afrika Shrine,Agege,Lagos,Nigeria,6.533802,3.366674,2000,5,20,100,25,1.247,2023-12-30,Saturday,5,12,Harmattan,19,45,21,2.8,1,0,1,1067,0.5335,0.385,0.482,Heavy Rain,1.55,0.72,30.9,1,0.623,1.0,0.88,1.0,0.9,0,0,1052,34.5,Medium,211,302,22,0,,0,1,0,2.6675,0.0,0.042,0.0,3.5924,0.12,0.377,6.9735,Evening
EVT00316,City-wide Crusade,Religious Service,Religion,Warehouse Project,Trafford,Manchester,UK,53.465799,-2.237254,10000,8,12,400,7,1.192,2023-06-20,Tuesday,1,6,Summer,9,45,11,2.5,0,0,0,7932,0.7932,0.049,0.187,Heavy Rain,1.42,0.85,17.7,2,0.51,1.0,0.88,1.0,1.0,0,0,1328,40.6,Medium,278,221,30,0,,0,0,0,1.5864,0.0,0.0,0.0,1.7335,0.26,0.49,8.9788,Midday
EVT14153,Stand Up Night,Comedy Show,Entertainment,Manchester Central,City Centre,Manchester,UK,53.475228,-2.241877,10000,9,38,500,4,0.784,2023-02-27,Monday,0,2,Winter,21,30,23,2.2,0,0,0,5598,0.5598,0.138,0.302,Overcast,1.04,0.98,16.4,0,0.358,1.0,0.6,1.0,1.0,0,0,1176,37.43,Medium,243,191,11,1,0.595,1,0,0,0.5598,1.04,0.0,0.0,1.6062,0.0,0.642,8.6303,Night
EVT02651,UK Music Awards,Awards Ceremony,Entertainment,Nativeland Festival Grounds,Lekki,Lagos,Nigeria,6.439633,3.439366,10000,5,3,2000,22,0.947,2023-06-18,Sunday,6,6,Rainy,21,30,0,3.2,1,0,0,6766,0.6766,0.305,0.799,Light Rain,1.3,0.88,47.1,0,0.61,0.85,0.75,1.0,1.0,0,0,8409,81.05,Very High,1477,423,10,0,,1,0,1,3.383,1.3,0.1475,0.0,4.6129,0.0,0.39,8.8198,Late Night
EVT11575,Crossover Night,New Year Party,Nightlife,Utilita Arena Birmingham,City Centre,Birmingham,UK,52.486461,-1.889864,15800,8,18,1000,5,0.87,2024-04-18,Thursday,3,4,Spring,21,30,4,7.3,0,0,0,13937,0.8821,0.213,0.762,Overcast,1.04,0.98,74.9,4,0.491,1.0,0.88,1.0,1.0,0,0,6751,77.13,Very High,1240,224,18,1,0.624,1,0,0,1.7642,1.04,0.0,0.0,7.0211,0.6,0.509,9.5424,Late Night
EVT00215,Friday Night Sessions,Club Night,Nightlife,Civic Centre Lagos,Victoria Island,Lagos,Nigeria,6.42883,3.421779,1000,7,10,150,10,0.896,2024-05-31,Friday,4,5,Rainy,21,45,4,7.3,0,0,0,742,0.742,0.052,0.652,Partly Cloudy,1.02,1.0,18.3,4,0.086,0.9,0.5,1.0,0.75,0,0,288,7.92,Low,61,315,17,1,0.632,1,0,0,2.226,1.02,0.215,0.0,2.3139,0.6,0.914,6.6107,Late Night
EVT13048,London Marathon,Marathon/Run,Sports,Civic Centre Lagos,Victoria Island,Lagos,Nigeria,6.427464,3.420599,1000,7,10,150,10,0.896,2023-01-01,Sunday,6,1,Harmattan,6,0,11,5.6,1,1,0,689,0.689,0.122,0.293,Partly Cloudy,1.02,1.0,3.7,1,0.546,0.6,1.0,1.0,1.0,0,0,112,1.1,Low,22,213,15,1,0.644,0,0,0,2.067,0.0,0.16,0.0,0.4678,0.12,0.454,6.5367,Midday
EVT02137,TechConnect Summit,Tech Summit,Business,NEC Birmingham,NEC,Birmingham,UK,52.452128,-1.726078,18000,8,5,7000,6,0.972,2023-04-27,Thursday,3,4,Spring,11,30,19,8.5,0,0,0,7466,0.4148,0.42,0.549,Snow,1.65,0.7,7.4,0,0.257,1.0,1.0,1.0,1.0,0,0,4180,67.49,High,951,234,32,0,,0,1,0,0.8296,0.0,0.0,0.0,0.6853,0.0,0.743,8.9182,Evening
EVT00533,Les Misérables,Theatre Show,Arts,GTBank Garage Ikeja,Ikeja,Lagos,Nigeria,6.547308,3.349468,4000,6,8,800,15,1.007,2023-04-30,Sunday,6,4,Dry,19,0,22,3.0,1,0,0,2497,0.6242,0.321,0.58,Heavy Rain,1.55,0.72,43.6,4,0.532,1.0,0.75,1.0,0.6,0,0,1341,40.85,Medium,269,280,15,0,,1,0,1,2.4968,1.55,0.0875,0.0,4.691,0.6,0.468,7.8232,Night
EVT03939,Jollof Festival,Food Festival,Lifestyle,Oval Space,Bethnal Green,London,UK,51.537508,-0.053438,1500,8,20,30,6,1.003,2023-05-20,Saturday,5,5,Spring,15,45,19,4.4,1,0,0,997,0.6647,0.084,0.218,Light Rain,1.22,0.94,18.4,4,0.532,1.0,1.0,1.0,1.0,0,0,187,3.63,Low,51,121,30,0,,0,1,0,1.3294,0.0,0.0,0.0,2.2132,0.6,0.468,6.9058,Evening
EVT04755,Eyo Festival,Cultural Festival,Culture,New Afrika Shrine,Agege,Lagos,Nigeria,6.534039,3.366139,2000,5,20,100,25,1.247,2024-09-05,Thursday,3,9,Rainy,16,45,21,5.6,0,0,0,666,0.333,0.1,0.322,Storm,1.8,0.55,2.2,1,0.303,1.0,0.7,1.0,1.0,0,0,400,13.0,Low,96,292,30,0,,0,1,0,1.665,0.0,0.105,0.0,0.2558,0.12,0.697,6.5028,Evening
EVT04664,Man United vs Liverpool,Football Match,Sports,Old Trafford,Trafford,Manchester,UK,53.463835,-2.29058,74310,8,15,8000,5,1.051,2023-09-01,Friday,4,9,Autumn,15,0,17,2.3,0,0,0,50736,0.6828,0.085,0.272,Clear,1.0,1.0,54.2,0,0.68,1.0,1.0,1.0,1.0,0,0,16826,89.88,Very High,3258,217,18,1,0.731,0,0,0,1.3656,0.0,0.0,0.0,4.4368,0.0,0.32,10.8344,Afternoon
EVT09396,Heritage Exhibition,Exhibition,Arts,Civic Centre Lagos,Victoria Island,Lagos,Nigeria,6.427989,3.42182,1000,7,10,150,10,0.896,2023-09-19,Tuesday,1,9,Rainy,12,30,19,7.6,0,0,0,714,0.714,0.064,0.203,Clear,1.0,1.0,30.7,1,0.569,1.0,1.0,0.85,1.0,0,0,157,2.4,Low,33,266,29,0,,0,1,0,2.142,0.0,0.0375,0.0,3.8818,0.12,0.431,6.5723,Evening
EVT07497,Half Marathon,Marathon/Run,Sports,Civic Centre Lagos,Victoria Island,Lagos,Nigeria,6.427803,3.421728,1000,7,10,150,10,0.896,2024-05-22,Wednesday,2,5,Rainy,7,0,12,5.4,0,0,0,745,0.745,0.083,0.356,Humid,1.08,0.97,19.3,1,0.369,0.8,0.85,1.0,0.75,0,0,138,1.81,Low,34,267,24,0,,0,0,0,2.235,0.0,0.1325,0.0,2.4403,0.12,0.631,6.6147,Midday
EVT10701,MMA Clash,Boxing/MMA Event,Sports,Printworks London,Surrey Quays,London,UK,51.494807,-0.049801,6000,7,5,200,10,1.067,2023-12-24,Sunday,6,12,Winter,18,0,22,4.3,1,0,1,3617,0.6028,0.095,0.491,Heavy Rain,1.42,0.85,33.3,4,0.774,1.0,0.75,1.0,1.0,0,0,2620,57.05,High,461,66,19,1,0.71,1,0,1,1.8084,1.42,0.0,0.0,3.4331,0.6,0.226,8.1937,Night
EVT07113,Africa Business Forum,Conference,Business,Eagle Square Abuja,Central Area,Abuja,Nigeria,9.056818,7.491262,20000,7,3,2000,12,0.884,2024-05-30,Thursday,3,5,Rainy,11,0,19,8.2,0,0,0,16898,0.8449,0.369,0.444,Clear,1.0,1.0,44.4,0,0.592,1.0,0.75,0.85,0.9,0,0,9867,83.58,Very High,2310,400,38,1,0.641,0,1,0,2.5347,0.0,0.125,0.0,4.0721,0.0,0.408,9.735,Evening
EVT12130,Campaign Rally,Political Rally,Politics,Royal Albert Hall,Kensington,London,UK,51.500768,-0.177564,5272,9,12,200,5,0.926,2023-03-29,Wednesday,2,3,Spring,14,15,17,3.8,0,0,0,3700,0.7018,0.029,0.238,Heavy Rain,1.42,0.85,27.3,1,0.43,1.0,0.88,1.0,1.0,0,1,889,30.32,Medium,213,98,13,0,,0,0,0,0.7018,0.0,0.0,0.6,2.8526,0.12,0.57,8.2164,Afternoon
EVT05475,Jollof Festival,Food Festival,Lifestyle,MUSON Centre,Onikan,Lagos,Nigeria,6.455394,3.399295,1200,7,5,200,8,1.102,2023-11-24,Friday,4,11,Dry,14,0,20,6.9,0,0,0,933,0.7775,0.146,0.251,Humid,1.08,0.97,19.0,2,0.032,0.9,0.4,0.85,0.75,0,0,149,2.11,Low,25,172,17,1,0.497,0,1,0,2.3325,0.0,0.2875,0.0,2.3483,0.26,0.968,6.8395,Evening
EVT12146,Everton vs Liverpool — Cup Final,Football Match,Sports,Alexandra Palace,Wood Green,London,UK,51.594721,-0.108555,10500,8,8,1200,6,1.116,2023-06-16,Friday,4,6,Summer,18,30,20,2.4,0,0,0,9207,0.8769,0.084,0.231,Overcast,1.04,0.98,55.7,0,0.042,1.0,1.0,1.0,1.0,0,0,2307,54.29,High,470,193,26,1,0.722,0,1,0,1.7538,0.0,0.0,0.0,5.4293,0.0,0.958,9.1278,Evening
EVT04433,Stand Up Night,Comedy Show,Entertainment,Resorts World Arena,NEC,Birmingham,UK,52.451375,-1.725459,16000,8,8,6000,6,1.054,2024-04-25,Thursday,3,4,Spring,21,30,23,2.3,0,0,0,8797,0.5498,0.147,0.326,Overcast,1.04,0.98,47.4,0,0.705,1.0,1.0,1.0,1.0,0,1,6301,75.59,Very High,1252,233,12,0,,1,0,0,1.0996,1.04,0.0,0.6,4.438,0.0,0.295,9.0823,Night
EVT01510,Bovi Live,Comedy Show,Entertainment,MUSON Centre,Onikan,Lagos,Nigeria,6.455477,3.39842,1200,7,5,200,8,1.102,2024-12-17,Tuesday,1,12,Harmattan,19,0,21,2.2,0,0,1,1111,0.9258,0.158,0.407,Clear,1.0,1.0,18.8,1,0.4,0.9,1.0,1.0,0.9,0,0,719,25.09,Medium,213,274,32,0,,0,1,0,2.7774,0.0,0.04,0.0,2.3236,0.12,0.6,7.0139,Evening
EVT12376,Davido Live,Concert,Music,Printworks London,Surrey Quays,London,UK,51.494717,-0.049666,6000,7,5,200,10,1.067,2023-03-21,Tuesday,1,3,Spring,18,0,20,2.8,0,0,0,4146,0.691,0.136,0.298,Light Rain,1.22,0.94,61.4,0,0.17,1.0,0.88,1.0,1.0,0,0,1354,41.19,Medium,264,81,18,0,,0,1,0,2.073,0.0,0.0,0.0,6.3301,0.0,0.83,8.3301,Evening
EVT00747,Voter Mobilisation Drive,Political Rally,Politics,Landmark Event Centre,Victoria Island,Lagos,Nigeria,6.434754,3.42169,3000,7,8,500,10,1.038,2023-06-14,Wednesday,2,6,Rainy,14,0,16,2.1,0,0,0,2967,0.989,0.025,0.18,Partly Cloudy,1.02,1.0,23.6,3,0.713,0.7,0.55,1.0,0.9,0,0,317,9.26,Low,61,259,12,1,0.522,0,0,0,2.967,0.0,0.2775,0.0,2.6203,0.42,0.287,7.9956,Afternoon
EVT07255,Headies Awards,Awards Ceremony,Entertainment,Transcorp Hilton Events,Maitama,Abuja,Nigeria,9.066266,7.483311,2000,8,6,400,8,1.098,2023-07-10,Monday,0,7,Rainy,20,0,23,3.9,0,0,0,1217,0.6085,0.597,0.563,Heavy Rain,1.55,0.72,57.9,1,0.383,1.0,0.88,1.0,0.6,0,0,775,26.92,Medium,231,252,16,1,0.532,1,0,0,1.217,1.55,0.042,0.0,6.7315,0.12,0.617,7.105,Night
EVT09911,Wicked,Theatre Show,Arts,Oriental Hotel Lagos,Victoria Island,Lagos,Nigeria,6.428243,3.419089,1500,7,7,250,9,0.954,2024-08-24,Saturday,5,8,Rainy,19,0,21,2.1,1,0,0,908,0.6053,0.208,0.382,Partly Cloudy,1.02,1.0,8.4,1,0.535,0.85,0.88,0.85,0.9,0,0,224,5.12,Low,45,224,15,0,,0,1,0,1.8159,0.0,0.1395,0.0,1.0104,0.12,0.465,6.8123,Evening
EVT01887,Africa Fashion International,Fashion Show,Lifestyle,Brixton Academy,Brixton,London,UK,51.464361,-0.114416,5000,9,30,50,5,1.24,2024-05-20,Monday,0,5,Spring,18,45,21,3.0,0,0,0,3679,0.7358,0.31,0.646,Clear,1.0,1.0,3.2,1,0.451,1.0,0.75,1.0,1.0,0,0,2145,52.68,High,441,92,19,0,,0,1,0,0.7358,0.0,0.0,0.0,0.3362,0.12,0.549,8.2107,Evening
EVT06078,Detty December Fest,Music Festival,Music,Eagle Square Abuja,Central Area,Abuja,Nigeria,9.056758,7.489866,20000,7,3,2000,12,0.884,2024-01-25,Thursday,3,1,Harmattan,18,30,0,6.2,0,0,0,16217,0.8108,0.115,0.35,Humid,1.08,0.97,46.7,0,0.941,1.0,0.75,0.7,0.9,0,0,8010,80.25,Very High,2544,467,9,1,0.762,1,0,0,2.4324,1.08,0.1625,0.0,4.283,0.0,0.059,9.6939,Late Night
EVT13218,Detty December Fest,Music Festival,Music,Harbour Point,Victoria Island,Lagos,Nigeria,6.434273,3.426645,2500,7,11,400,10,0.887,2023-06-14,Wednesday,2,6,Rainy,15,45,23,8.5,0,0,0,1728,0.6912,0.115,0.524,Heavy Rain,1.55,0.72,41.3,0,0.353,0.55,0.7,1.0,0.9,0,0,770,26.77,Medium,151,445,15,1,0.561,1,0,0,2.0736,1.55,0.285,0.0,4.6802,0.0,0.647,7.4553,Night
EVT13907,Dev Fest,Tech Summit,Business,Birmingham Symphony Hall,City Centre,Birmingham,UK,52.478953,-1.902824,2262,9,22,200,5,1.035,2024-09-16,Monday,0,9,Autumn,12,15,19,7.5,0,0,0,1476,0.6525,0.29,0.516,Clear,1.0,1.0,20.4,0,0.665,1.0,0.88,1.0,1.0,1,0,888,30.3,Medium,245,91,35,1,0.603,0,1,0,0.6525,0.0,0.0,0.4,2.3383,0.0,0.335,7.2978,Evening
EVT02423,End of Year Party,New Year Party,Nightlife,Roundhouse Camden,Camden,London,UK,51.542393,-0.151338,3300,9,35,80,4,0.992,2023-04-09,Sunday,6,4,Spring,20,45,3,7.5,1,0,0,2779,0.8421,0.111,0.846,Heavy Rain,1.42,0.85,,1,0.274,1.0,1.0,1.0,1.0,0,0,3483,63.63,High,1075,184,15,1,0.647,1,0,1,0.8421,1.42,0.0,0.0,5.6471,0.12,0.726,7.9302,Late Night
EVT00078,Notting Hill Carnival,Cultural Festival,Culture,Printworks London,Surrey Quays,London,UK,51.494041,-0.05074,6000,7,5,200,10,1.067,2023-01-07,Saturday,5,1,Winter,12,0,19,7.7,1,0,0,5005,0.8342,0.081,0.238,Light Rain,1.22,0.94,46.5,0,0.451,1.0,1.0,1.0,1.0,0,0,1500,43.71,Medium,444,206,30,1,0.597,0,1,0,2.5026,0.0,0.0,0.0,4.794,0.0,0.549,8.5184,Evening
EVT11486,Carnival After Party,Club Night,Nightlife,Eko Atlantic City Arena,Eko Atlantic,Lagos,Nigeria,6.413009,3.420425,8000,5,4,1500,20,0.924,2023-04-04,Tuesday,1,4,Dry,23,45,4,5.7,0,0,0,4588,0.5735,0.062,0.592,Partly Cloudy,1.02,1.0,8.3,2,0.295,1.0,1.0,0.85,0.9,0,0,2609,56.93,High,638,324,18,0,,1,0,0,2.8675,1.02,0.0375,0.0,0.8311,0.26,0.705,8.4314,Late Night
EVT04413,Enyimba vs Rangers,Football Match,Sports,Eko Atlantic City Arena,Eko Atlantic,Lagos,Nigeria,6.412278,3.419893,8000,5,4,1500,20,0.924,2023-01-27,Friday,4,1,Harmattan,20,45,22,2.2,0,0,0,6013,0.7516,0.045,0.206,Light Rain,1.3,0.88,43.9,0,0.289,0.4,0.5,1.0,1.0,0,0,728,25.43,Medium,171,461,20,1,0.723,1,0,0,3.758,1.3,0.415,0.0,4.3956,0.0,0.711,8.7018,Night
EVT08482,Design Week,Exhibition,Arts,Eko Hotel & Suites,Victoria Island,Lagos,Nigeria,6.43117,3.422531,5000,7,12,800,8,0.945,2023-07-22,Saturday,5,7,Rainy,12,0,19,7.1,1,0,0,2761,0.5522,0.056,0.28,Clear,1.0,1.0,41.0,0,0.219,0.7,0.88,1.0,0.9,0,0,642,22.62,Low,112,291,34,1,0.585,0,1,0,1.6566,0.0,0.162,0.0,4.3079,0.0,0.781,7.9237,Evening
EVT11304,Skepta World Tour,Concert,Music,Resorts World Arena,NEC,Birmingham,UK,52.452321,-1.725049,16000,8,8,6000,6,1.054,2024-10-02,Wednesday,2,10,Autumn,21,45,0,3.4,0,0,0,15248,0.953,0.146,0.391,Clear,1.0,1.0,67.2,0,0.205,1.0,0.75,1.0,1.0,0,0,6489,76.27,Very High,1510,237,12,0,,1,0,0,1.906,1.0,0.0,0.0,6.2919,0.0,0.795,9.6323,Late Night
EVT12197,Notting Hill Carnival,Cultural Festival,Culture,Eagle Square Abuja,Central Area,Abuja,Nigeria,9.056366,7.490475,20000,7,3,2000,12,0.884,2023-02-16,Thursday,3,2,Harmattan,14,0,20,6.6,0,0,0,16673,0.8337,0.077,0.249,Clear,1.0,1.0,29.0,1,0.575,0.6,1.0,1.0,0.75,0,0,1671,46.42,Medium,322,330,12,1,0.757,0,1,0,2.5011,0.0,0.16,0.0,2.6597,0.12,0.425,9.7216,Evening
EVT11060,Carnival After Party,Club Night,Nightlife,Brixton Academy,Brixton,London,UK,51.465412,-0.114694,5000,9,30,50,5,1.24,2023-05-17,Wednesday,2,5,Spring,0,0,5,5.4,0,0,0,4988,0.9976,0.035,0.527,Clear,1.0,1.0,36.3,0,0.471,1.0,0.75,1.0,1.0,0,0,2686,57.63,High,530,121,31,1,0.755,1,0,0,0.9976,1.0,0.0,0.0,3.8141,0.0,0.529,8.515,Late Night
EVT02223,Style Week,Fashion Show,Lifestyle,Etihad Stadium,East Manchester,Manchester,UK,53.483721,-2.200849,53400,8,10,5000,5,0.831,2024-11-24,Sunday,6,11,Autumn,18,0,20,2.6,1,0,0,36680,0.6869,0.22,0.532,Heavy Rain,1.42,0.85,45.9,0,0.361,1.0,0.75,1.0,1.0,0,0,17219,90.13,Very High,3110,197,14,1,0.679,0,1,0,1.3738,0.0,0.0,0.0,3.8618,0.0,0.639,10.51,Evening
EVT03638,Charity 10K Run,Marathon/Run,Sports,SSE Arena Wembley,Wembley,London,UK,51.551807,-0.281074,12500,9,15,1500,4,0.935,2023-12-11,Monday,0,12,Winter,9,45,13,4.0,0,0,1,8722,0.6978,0.138,0.25,Overcast,1.04,0.98,25.6,0,0.58,1.0,0.88,1.0,1.0,0,0,708,24.8,Low,231,163,24,1,0.56,0,0,0,0.6978,0.0,0.0,0.0,2.4536,0.0,0.42,9.0737,Midday
EVT03667,Private Wedding Reception,Wedding,Private,Lekki Phase 1 Event Park,Lekki,Lagos,Nigeria,6.47003,3.484271,3000,6,14,600,18,0.943,2024-07-26,Friday,4,7,Rainy,20,15,0,4.0,0,0,0,2226,0.742,0.64,0.68,Light Rain,1.3,0.88,20.8,0,0.284,0.7,0.4,1.0,0.9,0,0,1496,43.67,Medium,280,255,14,0,,1,0,0,2.968,1.3,0.33,0.0,2.3094,0.0,0.716,7.7084,Late Night
EVT05812,Crossover Night,New Year Party,Nightlife,Utilita Arena Birmingham,City Centre,Birmingham,UK,52.48571,-1.890763,15800,8,18,1000,5,0.87,2023-09-08,Friday,4,9,Autumn,21,45,1,4.2,0,0,0,11048,0.6992,0.142,0.728,Heavy Rain,1.42,0.85,80.8,2,0.559,1.0,1.0,1.0,1.0,0,0,6510,76.37,Very High,1319,324,15,0,,1,0,0,1.3984,1.42,0.0,0.0,7.5742,0.26,0.441,9.3101,Late Night
EVT06291,Jollof Festival,Food Festival,Lifestyle,NEC Birmingham,NEC,Birmingham,UK,52.452384,-1.725917,18000,8,5,7000,6,0.972,2024-02-02,Friday,4,2,Winter,16,15,22,6.1,0,0,0,15632,0.8684,0.144,0.357,Overcast,1.04,0.98,69.8,1,0.868,1.0,0.88,1.0,1.0,0,0,7477,79.08,Very High,1351,176,15,0,,1,0,0,1.7368,1.04,0.0,0.0,6.4641,0.12,0.132,9.6571,Night
EVT09804,Private Wedding Reception,Wedding,Private,Royal Albert Hall,Kensington,London,UK,51.500453,-0.177132,5272,9,12,200,5,0.926,2024-04-05,Friday,4,4,Spring,14,30,21,7.0,0,0,0,4746,0.9002,0.308,0.469,Light Rain,1.22,0.94,14.9,0,0.31,1.0,0.88,1.0,1.0,0,0,2167,52.87,High,435,84,25,1,0.777,0,1,0,0.9002,0.0,0.0,0.0,1.5569,0.0,0.69,8.4653,Evening
EVT13262,Africa Fashion International,Fashion Show,Lifestyle,Lekki Phase 1 Event Park,Lekki,Lagos,Nigeria,6.469089,3.483905,3000,6,14,600,18,0.943,2024-02-06,Tuesday,1,2,Harmattan,20,15,23,3.2,0,0,0,1782,0.594,0.208,0.67,Clear,1.0,1.0,11.9,2,0.33,0.6,0.85,1.0,0.75,0,0,680,23.87,Low,162,204,20,1,0.735,1,0,0,2.376,1.0,0.2125,0.0,1.3212,0.26,0.67,7.4861,Night
EVT10099,International Food Fair,Food Festival,Lifestyle,Etihad Stadium,East Manchester,Manchester,UK,53.482863,-2.200559,53400,8,10,5000,5,0.831,2024-09-08,Sunday,6,9,Autumn,17,0,21,4.6,1,0,0,39750,0.7444,0.056,0.303,Overcast,1.04,0.98,32.1,1,0.435,1.0,0.88,1.0,1.0,0,0,10896,84.83,Very High,2112,205,15,0,,0,1,0,1.4888,0.0,0.0,0.0,2.7008,0.12,0.565,10.5904,Evening
EVT08559,Carnival After Party,Club Night,Nightlife,Civic Centre Lagos,Victoria Island,Lagos,Nigeria,6.428359,3.42165,1000,7,10,150,10,0.896,2024-02-15,Thursday,3,2,Harmattan,0,45,5,5.9,0,0,0,470,0.47,0.038,0.587,Heavy Rain,1.55,0.72,16.5,2,0.713,0.4,1.0,1.0,1.0,0,0,216,4.79,Low,51,298,29,0,,1,0,0,1.41,1.55,0.24,0.0,2.0863,0.26,0.287,6.1549,Late Night
